url_crawl,skelbimo_pavadinimas,kaina_eur,Namo numeris:,Plotas:,Kaina mėn.:,Kambarių sk.:,Aukštas:,Aukštų sk.:,Metai:,Pastato tipas:,Šildymas:,Įrengimas:,Nuoroda,Įdėtas,Redaguotas,Aktyvus iki,Įsiminė,Peržiūrėjo,coordinate_x,coordinate_y,Skelbimą peržiūrėjo (iš viso/šiandien),energijos_suvartojimo_klase,error_get_air_polution_data,Skelbimo tekstas,Ypatybės:,Papildoma įranga:,Apsauga:,error_get_energy_consumption_class,Papildomos patalpos:,Azoto dioksidas (NO2),Kietosios dalelės (KD10),error_get_coordinates,Pastato energijos suvartojimo klasė:
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-gabijos-g-pasilaiciuose-gabijos-g-nuomojamas-1-o-4-1182920/,"Vilnius, Pašilaičiai, Gabijos g., 1 kambario buto nuoma",290.0,77,"35,41 m²",290 €,1,1,5,1987,Blokinis,Centrinis,Kita,www.aruodas.lt/4-1182920,2022-10-04,2022-10-04,,13,514/78 (iš viso/šiandien),54.734384,25.227397,514/78,6 Klasė Bloga (6-8),'NoneType' object has no attribute 'find_all',"PAŠILAIČIUOSE, GABIJOS G., NUOMOJAMAS 1-O KAMBARIO BUTAS SU BALKONU. PIRMAS AUKŠTAS, RAMŪS KAIMYNAI. PAKANKAMAI ERDVI PARKAVIMOSI AIKŠTELĖ PRIE NAMO IR APLINK DAUG PARKAVIMOSI VIETŲ. NETOLI VISUOMENINIO TRANSPORTO STOTELĖS, MOKYKLOS, DARŽELIAI, PREKYBOS CENTRAI. 1/5 AUKŠTAS, BUTAS NE KAMPINIS. BUTAS BUS LAISVAS NUO LAPKRIČIO MĖN.BENDRA INFORMACIJA- Buto bendras plotas – 35.41 kv.m;- Statybos metai - 1987 m.;- Namo tipas – blokinis;- Bute yra balkonas ir jam priklauso rūsys;
- Kambarių skaičius – 1;- Aukštas – 1/5;- Butas ne kampinis.BUTO IŠPLANAVIMAS- Virtuvė – 8.42 kv.m.;- Kambarys – 17.86 kv.m.;- Koridorius – 5.71 kv.m.;- Tualetas – 0.87 kv.m;
- Vonios kambarys – 2.55 kv.m.BUTO APDAILA- Langai – plastikiniai su stiklo paketu;- Įėjimo durys – šarvo;
- Sienos kambaryje – ištapetuotos;- Grindys kambaryje, virtuvėje ir koridoriuje - linoleumas;- Sienos virtuvėje – plytelės ir tapetai;- Sienos/grindys tualete ir vonios kambaryje – plytelės;INFRASTRUKTŪRA IR SUSISIEKIMAS- Puikus susisiekimas su visais miesto rajonais;- Aplink daug mokyklų, darželiai, sveikatos priežiūros centrų;- Daug įvairių prekybos centrų;- Viešojo maitinimo, viešojo aptarnavimo (paslaugų) bei pramogų vietų.ATSTUMAI- Iki Centro – 6.58 km;NT brokerė Natalja Panavienėtel. 8 687 45798",,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-lujos-g-nuomojamas-butas-pilaiteje-lujog-g-bute-4-1182608/,"Vilnius, Pilaitė, Lūjos g., 3 kambarių buto nuoma",190.0,8,62 m²,190 €,3,2,2,2020,Mūrinis,Dujinis,Įrengtas,www.aruodas.lt/4-1182608,2022-10-03,2022-10-03,,1,941/71 (iš viso/šiandien),54.715443,25.161982,941/71,,,"Nuomojamas butas Pilaitėje, Lūjog gBute gali apsigyventi darbininkai, šeima.BUTAS NUOMOJAMAS IŠ KARTO 4 ŽMONEMS.
1 ASMUO - 190 EUR, BENDRA SUMA 760 EURTai šviesus, naujai įrengtas butas. Bute rasite visą būtiną buitine technika ir baldus.Bute yra dujinis grindinis šildymas.IŠPLANAVIMAS:-- Svetainė;
-- Du miegamieji;
-- WC ir dušas vienoje patalpoje.PARKINGAS:
-- Bendras kiemas.VIETA:
-- Ramūs kaimynai, rami vieta;
-- Netoliese autobusų stotelė;
-- Prie pat prekybos centrai;
-- Dviračių bei pasivaikščiojimo takai;
-- Netoliese žalios zonos.Butas jau laisvas!SKAMBINKITE JUMS PATOGIU LAIKU IR SUTEIKSIU DAUGIAU INFORMACIJOS.
JEI BUTAS TIKS, BUS TAIKOMAS VIENKARTINIS TARPININKAVIMO MOKESTIS",,,,'NoneType' object has no attribute 'text',,10.2 µg/m3,19.7 µg/m3,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-lujos-g-nuomojamas-butas-pilaiteje-lujog-g-butas-4-1162668/,"Vilnius, Pilaitė, Lūjos g., 3 kambarių buto nuoma",760.0,8,62 m²,760 €,3,2,2,2020,Mūrinis,Dujinis,Įrengtas,www.aruodas.lt/4-1162668,2022-08-01,2022-09-06,,25,10046/10 (iš viso/šiandien),54.715443,25.161982,10046/10,,,"Nuomojamas butas Pilaitėje, Lūjog gBUTAS NUOMOJAMAS 4 DARBININKAMS.1 ASMUO - 190 EUR, BENDRA SUMA 760 EURTai šviesus, naujai įrengtas butas. Bute rasite visą būtiną buitine technika ir baldus.Bute yra dujinis grindinis šildymas.IŠPLANAVIMAS:-- Svetainė;
-- Du miegamieji;
-- WC ir dušas vienoje patalpoje.PARKINGAS:
-- Bendras kiemas.VIETA:
-- Ramūs kaimynai, rami vieta;
-- Netoliese autobusų stotelė;
-- Prie pat prekybos centrai;
-- Dviračių bei pasivaikščiojimo takai;
-- Netoliese žalios zonos.Butas jau laisvas!SKAMBINKITE JUMS PATOGIU LAIKU IR SUTEIKSIU DAUGIAU INFORMACIJOS.
JEI BUTAS TIKS, BUS TAIKOMAS VIENKARTINIS TARPININKAVIMO MOKESTIS",,,,'NoneType' object has no attribute 'text',,10.2 µg/m3,19.7 µg/m3,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-nuomojamas-1kambarys-3-kambariu-bute-moterei-4-1179611/,"Vilnius, Žirmūnai, Žirmūnų g., kambario nuoma",170.0,113,14 m²,170 €,1,6,9,1970,Blokinis,Centrinis,Įrengtas,www.aruodas.lt/4-1179611,2022-10-03,2022-10-03,,8,1253/103 (iš viso/šiandien),54.722936,25.302821,1253/103,4 Klasė Vidutinė (4-5),,"Nuomojamas 1kambarys 3 kambarių bute moterei arba studentei
сдается одна комната в трехкомнатной квартире женщине или студентке(можно получить компенсацию за аренду квартиры от государства)* Sudaroma oficiali sutartis tad galima gauti kompensacija busto nuomai
* Gera lokacija
* yra liftas
* yra balkonas
kituose kambariuose gyvena moterysnuomos kaina - 170eur
depozitas - 170eur
vienkartinis tarpininkavimo mokestis -160eur
išviso įsikeliant reikia 500eur","Допомога українцям, , Lankstesnės nuomos sąlygos ukrainiečiams (dėl nuomos laikotarpio, kainos ar kt.). Daugiau informacijos – skelbime nurodytais kontaktais. / Більш гнучкі умови оренди для українців (за рахунок терміну оренди, цін тощо). Більше інформації за контактами, вказаними в оголошенні.",,,,,14.3 µg/m3,21 µg/m3,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-subaciaus-g-isnuomojamas-jaukus-naujai-irengtas-butas-4-1182166/,"Vilnius, Senamiestis, Subačiaus g., 1 kambario buto nuoma",300.0,,15 m²,300 €,1,1,4,1958,Mūrinis,Centrinis,Įrengtas,www.aruodas.lt/4-1182166,2022-10-02,2022-10-02,,5,847/49 (iš viso/šiandien),54.677099,25.303153,847/49,,'NoneType' object has no attribute 'find_all',"Išnuomojamas jaukus naujai įrengtas butas/kambarys, Subačiaus g, Senamiestis.3 aukštas iš 4, kambario plotas 15 kv.m. Yra miegamoji vieta (lova), antikvarinė spinta, kėdės, foteliai, naujas šaldytuvas, mikrobangų krosnelė, arbatinukas. Labai šiltas ir ekonomiškas butas (kom. paslaugos 30-120€ už viską). Tinka vienam asmeniui gyventi, be augintinių. Patogumai bendri (bendrabutis): tualetu naudojasi 3 asmenys, sutvarkytas dušas, bendra virtuvė.For rent 1 room/apartment, Subaciaus str., Old Town. The apartment on the 3rd floor of 4, the room area ​​15 sq.m. It is a newly renovated. There is a bed, a wardrobe, a comfortable table with chairs, refrigerator, microwave. Very cosy and economical apartment (utilities all in 30-120 €) for one person, no pets. WC and shower, kitchen of communal use.Аренда комнаты/квартиры на ул. Subačiaus, Старый город. Комната на 3-eм этаже из 4х, площадь комнты 15 кв.м. Недавно отремонтированная. Спальное место (кровать), шкаф для одежды, удобный столик и стулья, холодольник, микроволновая печь, ел. чайник. Очень теплая и экономичная квартира (30-120 € за все комунальные услуги). Для проживания одного жильца, без домашних животных. Удобства (туалет и душ, кухня) общие.-- Objekto nr. Ober-Haus tinklapyje www.ober-haus.lt/OH474907Profesionali pagalba parduodant, nuomojant ir įsigyjant nekilnojamąjį turtą:
- Sandoriui reikalingų dokumentų analizė prieš pardavimą;
- Preliminariųjų, rezervavimo sutarčių, priėmimo-perdavimo aktų ir kitų sutarties priedų bei dokumentų parengimas apsaugant jūsų interesus;
- Efektyvi ir itin platų pirkėjų ratą apimanti rinkodara ir marketingo priemonės, pirkėjų srauto monitoringas;
- Jūsų interesų atstovavimas derybose, sutarčių derinime;
- Konsultavimas mokestiniais, juridiniais klausimais.",,,,'NoneType' object has no attribute 'text',,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vytenio-g-isnuomojamas-tvarkingas-vieno-kambario-butas-4-1181670/,"Vilnius, Naujamiestis, Vytenio g., 1 kambario buto nuoma",299.0,,"19,62 m²",299 €,1,4,5,1957,Mūrinis,Centrinis,Įrengtas,www.aruodas.lt/4-1181670,2022-09-30,2022-10-04,,1,851/52 (iš viso/šiandien),54.677922,25.264259,851/52,,,"Išnuomojamas tvarkingas vieno kambario butas Naujamiestyje, Vytenio gatvėje!VIETA IŠ KURIOS PASIEKSITE VISAS LANKOMIAUSIAIS VILNIAUS VIETASSOFA - LOVA JAU PERKAMA, TRŪKSTAMI BALDAI GALI BŪTI NUPIRKTISAUGI, TVARKINGA NAMO LAIPTINĖTVARKINGO BENDROS PATALPOS VIRTUVĖ, SKALBYKLA IR WCBUTAS LAISVAS GALIMA IŠKARTO PRADĖTI GYVENTIGEDIMINO PROSPEKTAS – 1200 MKATEDROS AIKŠTĖ – 2500 MBUTO NUOMO SĄLYGOS• Minimalus sutarties terminas vieneri metai
• Mokėjimas už einamąjį mėnesį ir depozitas• Mokamas vienkartinis agentūros mokestis• Ieškomas tvarkingas/tvarkinga nuomininkas/ė
• Be naminių gyvūnų
• Tik lietuviamsBUTO APRAŠYMAS
• Kambarių skaičius – 1
• Plotas 19.62 kv.m
• Aukštas 4/5
• Balkonas (dalinai įstiklintas)
• Virtuvė (bendro naudojimo patalpose, kuria naudojote tik Jūs)
• Skalbykla (bendro naudojimo patalpose, skalbyklė yra tik Jums)
• WC (bendro naudojimo patalpose, naudositės Jūs vienas)
• Sandėliukas• Sienos dažytos• Grindys parketas• Sieninė spinta bute
• Sofa – lova (jau perkama)
• Šaldytuvas• Išorės durys šarvo tipo
• Plastikiniai langai su stiklo paketu
• Langų orientacija Vakarai• Trūkstami baldai gali būti nupirkti pagal susitarimąNAMO APRAŠYMAS
• Mūrinis
• Statybos metai 1957
• Šalia namo erdvi automobilio stovėjimo aikštelė (nemokama)
• Rakinama, tvarkinga laiptinė
• Bendrija• Šildymas centrinisVIETOS APRAŠYMAS
• Gedimino prospektas – 1200 m
• Visuomeninio transporto stotelė: T. Ševčenkos – 350 m• Prekybos centrai: HyperRimi – 650 m, Maxima – 700 m
• Laisvalaikis: kino teatras „Vingis“ – 800 m, Vingio parkas – 1500 mMaloniai kviečiame apžiūrėti nuomojamą butą Jums patogiu metu.Patiko butas, bet netiko kaina pasiūlykite savo!Detalesnę informaciją, suteiksiu telefonu arba susitikimo metu.",,"Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė","Šarvuotos durys, Kodinė laiptinės spyna",'NoneType' object has no attribute 'text',Balkonas,13.6 µg/m3,22.1 µg/m3,,
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-seskines-g-isnuomojamas-kambarys-2-iu-kambariu-bute-4-1181558/,"Vilnius, Šeškinė, Šeškinės g., 1 kambario buto nuoma",190.0,79,15 m²,190 €,1,2,16,1980,Monolitinis,Centrinis,Įrengtas,www.aruodas.lt/4-1181558,2022-09-30,2022-09-30,,5,830/58 (iš viso/šiandien),54.714447,25.246629,830/58,4 Klasė Vidutinė (4-5),,"Išnuomojamas kambarys 2-ių kambarių bute Šeškinėje ilgam laikui žmogui be vaikų ir gyvunų.
Kaina vienam žmogui 190 eur + 1/2 komunaliniai
Kambarys nuomojamas SU VISAIS BALDAIS.
YRA BALKONAS
Bute gyvena šeimininkė.
Aplinkui daug mokyklų, parduotuvių.
PUIKUS KAMBARYS UŽ GERĄ KAINĄ
Jei butas tiks, bus įmamas vienkartinis agentūros mokestis.Сдаётся КОМНАТА в 2-yх комнатной квартире.
Аренда 190 евро + 1/2 коммунальные услуги
В квартире живёт хозяйка.
***********************************
UAB “Vilniaus Turtas”
www.vilniaus-turtas.lt","Tualetas ir vonia atskirai, Internetas, Kabelinė televizija, Buto dalis","Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Vonia","Šarvuotos durys, Kodinė laiptinės spyna",,Balkonas,14.5 µg/m3,20.7 µg/m3,,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdyneliuose-uzutekio-g-nuomojamas-sviesus-ir-jaukus-kambarys-4-1176871/,"Vilnius, Lazdynėliai, Užutėkio g., kambario nuoma",250.0,,20 m²,250 €,1,2,2,2001,Mūrinis,Dujinis,Įrengtas,www.aruodas.lt/4-1176871,2022-09-29,2022-09-29,,34,1624/86 (iš viso/šiandien),54.650623,25.20728,1624/86,,'NoneType' object has no attribute 'find_all',"Nuomojamas šviesus ir jaukus KAMBARYS NUOSAVAME NAME. Kambarys nuomojamas su baldais. Name visa reikalinga buitinė technika: skalbimo mašina, šaldytuvas, viryklė ir t.t. Galima naudotis skalbykla, SPORTO SALE, KIEMU!!! Netoliese parduotuvės, viešojo transporto stotelė.VISADA RASITE KUR PASISTATYTI AUTOMOBILĮ!!!!!
PUIKUS KAMBARYS UŽ GERĄ KAINĄ!!!!!Jeigu kambarys tiks, bus taikomas vienkartinis tarpininkavimo mokestis.
KAMBARYS JAU LAISVAS.*****************************
Skambinti galite Jums patogiu laiku. Nepavykus prisiskambinti, rašykite sms - perskambinsiu.**************
Dirbu ir savaitgaliais!","Tualetas ir vonia atskirai, Nauja kanalizacija, Nauja elektros instaliacija, Uždaras kiemas, Internetas, Kabelinė televizija","Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Dušo kabina",,'NoneType' object has no attribute 'text',"Sandėliukas, Rūsys, Vieta automobiliui, Drabužinė",,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-rinktines-g-nuomojamas-1-k-butas-snipiskese-4-1181478/,"Vilnius, Šnipiškės, Rinktinės g., 1 kambario buto nuoma",300.0,,16 m²,300 €,1,1,5,1961,Mūrinis,Centrinis,Įrengtas,www.aruodas.lt/4-1181478,2022-09-29,2022-09-29,,25,1353/78 (iš viso/šiandien),54.698255,25.285883,1353/78,7 Klasė Bloga (6-8),'NoneType' object has no attribute 'find_all',"NUOMOJAMAS 1 K. BUTAS ŠNIPIŠKĖSE!
___________________________________________________________
Tvarkingai įrengtas kompaktiškas vieno karmario butas ieško naujų nuomininkų! Prižiūrėtas pastatas, tvarkinga laiptinė, ramūs ir draugiški kaimynai. Butas pilnai paruoštas gyventi iš karto. Puiki lokcinė vieta: visa reikalingiausia infrastruktūra tarsi ant delno, o Vilniaus miesto centras vos už poros kilometrų!BENDRA INFORMACIJA:
• Bendras plotas – 16 kv. m;
• Namo tipas – mūrinis;
• Statybos metai – 1961 m.;
• Šildymas – centrinis;
• Kambarių skaičius – 1.IŠPLANAVIMAS:
• Kambarys;
• Mini virtuvėlė koridoriuje;
• Dušas+wc.ĮRENGIMAS:
• Įrengimas – tvarkingas, su baldais - galimybė gyventi iš karto;
• Langai – plastikiniai;
• Grindys – laminatas;
• Sienos – dažytos.KITA INFORMACIJA:
• Telefonas, internetas, kabelinė televizija;
• Puikus susisiekimas viešuoju transportu su visais miesto mikrorajonais, iki Vilniaus miesto centro tik 2 km arba 4 min kelio automobiliu.Maloniai kviečiame atvykti į apžiūrą ir apsižiūrėti gyvai! Visus naujausius CAPITAL nekilnojamojo turto skelbimus rasite mūsų internetiniame puslapyje www.capital.lt. Kviečiame apsilankyti!
Ieškote, parduodate ar nuomojate nekilnojamąjį turtą ir nežinote nuo ko pradėti?
- Visada rasiu laiko Jums ir padėsiu visais su nekilnojamuoju turtu susijusiais klausimais!
Jūsų NT brokeris Dmitrij Presnov – CAPITAL Team (www.capital.lt)
Tel. 8 675 90 968, el. paštas - dmitrij.presnov@capital.lt",,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-baltupio-g-isnuomojamas-tvarkingas-jaukus-ir-siltas-4-1179811/,"Vilnius, Baltupiai, Baltupio g., 1 kambario buto nuoma",280.0,41,"14,18 m²",280 €,1,10,12,1993,Mūrinis,Centrinis,Įrengtas,www.aruodas.lt/4-1179811,2022-09-23,2022-10-01,,4,1232/42 (iš viso/šiandien),54.725453,25.27095,1232/42,5 Klasė Vidutinė (4-5),'NoneType' object has no attribute 'find_all',"Išnuomojamas tvarkingas , jaukus ir šiltas butas bloke - t. y. tualetas ir vonia naudojasi dar viena kaimyne - moteris. Maži komunaliniai mokesčiai, tvarkingi kaimynai, saugi aplinka . Labai patogus susisiekimas su visais Vilniaus miesto mikrorajonais , šalia viešojo transporto stotelių, PC ""IKI"", ""MAXIMA"". butas išnuomojamas ilgesniam laikui ir jeigu tiks, bus sudaroma nuomos sutartis ir taikomas vienkartinis tarpininkavimo mokestis.","Internetas, Kabelinė televizija","Su baldais, Šaldytuvas, Viryklė, Dušo kabina","Šarvuotos durys, Kodinė laiptinės spyna",,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-paneriuose-v-a-graiciuno-g-nuomojamas-tvarkingas-sviesus-bei-jaukus-4-1080941/,"Vilnius, Paneriai, V. A. Graičiūno g., 1 kambario buto nuoma",250.0,10,11 m²,250 €,1,3,5,"1985 statyba, 2020 renovacija",Mūrinis,Elektra,Įrengtas,www.aruodas.lt/4-1080941,2022-09-23,2022-10-04,,319,1687/45 (iš viso/šiandien),54.621787,25.144173,1687/45,,'NoneType' object has no attribute 'find_all',"NUOMOJAMAS TVARKINGAS, ŠVIESUS BEI JAUKUS, BUTAS V.A. GRAIČIŪNO G. 10• 2020m. RENOVUOTAS NAMAS
• VISI PATOGUMAI BUTE
• ATSKIRAS BUTAS ( NE BENDRABUČIO TIPO ! )
• ŠILDYMO SEZONO METU KOMPENSUOJAME DALĮ ELEKTROS IŠLAIDŲ.BENDRA INFORMACIJA:
• Adresas: V.A. Graičiūno g. 10
• Šildymas: Elektra
• Vandentiekis ir kanalizacija: miestoĮRENGIMAS:
• Sienos: dažytos
• Grindys: linoliaumas
• Langai: plastikiniai
• Durys: medžio laminato
• Yra visi reikalingiausi baldai bei buitinė technikaVIETA:
• Namo kieme nemokamos parkavimo vietos.
• Patogus susisiekimas, prie pat namo autobusų stotelė.
• Arti kelios kavinės, valgyklos, maisto prekių parduotuvė.Nuomos mokestis yra 62.5 eurai už savaitę (250eur/4 savaitėms), mokama kartą per mėnesį plius komunalinės paslaugos.
Įsikėlimui bei sutarties pasirašymui iš viso reiktų 680 Eur (į šią sumą įeina užstatas/depozitas 2mėn mėn 500eur., ir VIENKARTINIS TARPININKAVIMO MOKESTIS 180eur.), o nuomos mokestis mokamas po gyvento laikotarpio.ATSIRADUS NUOMININKAMS, SKELBIMAS BUS PAŠALINTAS.",,,,'NoneType' object has no attribute 'text',,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-zolyno-g-geras-pasiulymas-gera-kaina-antakalnyje-4-1178399/,"Vilnius, Antakalnis, Žolyno g., 1 kambario buto nuoma",300.0,,20 m²,300 €,1,0,5,1976,Mūrinis,"Elektra, centrinis kolektorinis",Įrengtas,www.aruodas.lt/4-1178399,2022-09-19,2022-10-09,,37,3066/75 (iš viso/šiandien),54.711638,25.315488,3066/75,,'NoneType' object has no attribute 'find_all',"GERAS PASIŪLYMAS - GERA KAINA!!!
Antakalnyje, Žolyno g., išnuomojamas JAUKUS 20 kv. m. vieno kambario butas.
Buto išplanavimas: 1 kambarys kartu su virtuvėle, vonios kambarys kartu su WC.
Bute yra visi reikalingi baldai ir buitinė technika (šaldytuvas, skalbimo mašina, viryklė).
LABAI MAŽI KOMUNALINIAI.
Name tvarkinga ir rakinama laiptinė, ramūs kaimynai.
Butas laisvas nuo 2022-10-20 apžiurėti ir rezervuoti galima iš anksto.
**************************************************
Skambinti galite Jums patogiu laiku. Nepavykus prisiskambinti, rašykite sms - perskambinsiu.
******************************************************************
Nekilnojamo turto agentūra OPPA.
www.oppa.lt","Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu","Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Dušo kabina","Šarvuotos durys, Kodinė laiptinės spyna",'NoneType' object has no attribute 'text',,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-maisiagalos-g-nuomojamas-2-kambariu-butas-snipiskese-4-1177643/,"Vilnius, Šnipiškės, Maišiagalos g., 2 kambarių buto nuoma",300.0,34,48 m²,300 €,2,1,5,1977,Blokinis,Centrinis,Įrengtas,www.aruodas.lt/4-1177643,2022-09-16,2022-10-05,,14,1782/52 (iš viso/šiandien),54.710656,25.282367,1782/52,5 Klasė Vidutinė (4-5),'NoneType' object has no attribute 'find_all',"NUOMOJAMAS 2 KAMBARIŲ BUTAS ŠNIPIŠKĖSE.IŠPLANAVIMAS:
-- 2 kambarių butas-- Prieškambaris-- Miegamasis
-- Virtuvė atskirai
-- WC ir vonia kartuŠILDYMAS:
-- CentrinisPARKINGAS:
-- Parkavimas bendrame kiemeVIETA:
-- Šalia prekybos centras
-- Patogi vieta susisiekimo atžvilgiu
-- Greitai pasieksite centrąJeigu butas tiks, bus taikomas vienkartinis agentūros mokestisSKAMBINKITE JUMS PATOGIU LAIKU IR SUTEIKSIU DAUGIAU INFORMACIJOS.",,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-g-nuomojamas-kambarys-dvieju-kambariu-bute-4-1173261/,"Vilnius, Baltupiai, Kalvarijų g., kambario nuoma",300.0,,40 m²,300 €,1,2,5,1968,Blokinis,Centrinis,Įrengtas,www.aruodas.lt/4-1173261,2022-09-02,2022-09-23,,107,10666/158 (iš viso/šiandien),54.712,25.284395,10666/158,4 Klasė Vidutinė (4-5),'NoneType' object has no attribute 'find_all',"NUOMOJAMAS KAMBARYS, DVIEJŲ KAMBARIŲ BUTE.Butas itin šiltas ir erdvus. Vonios kambarys ir tualetas yra atskirose patalpose .IŠPLANAVIMAS:
-- Prieškambaris;
-- Virtuvė;
-- Vonios kambarys;
-- Tualetas;
-- Miegamasis;
-- Įstiklintas balkonas.ĮRENGIMAS:
-- Plastikiniai langai;
-- Baldai;
-- Visa reikiama buitinė technika: šaldytuvas, viryklė, orkaitė.ŠILDYMAS:
-- Centrinis.VIETA:
-- Strategiškai patogi vieta, patogus susisiekimas viešuoju transportu ir nuosavu automobiliu;
-- Šalia daug mokymo įstaigų ir prekybos centrų.-- Netoli viešojo transporto stotelės;
-- Dviračių bei pasivaikščiojimo takai.Skambinkite Jums patogiu metu ir suteiksiu daugiau informacijos!
Jeigu butas tiks, bus taikomas vienkartinis tarpininkavimo mokestis.
",,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-karoliniskese-nuomojamas-jaukus-kambarys-3-4-1172461/,"Vilnius, Karoliniškės, Algimanto Petro Kavoliuko g., kambario nuoma",200.0,,17 m²,200 €,1,2,5,1974,Blokinis,Centrinis,Įrengtas,www.aruodas.lt/4-1172461,2022-08-31,2022-10-01,,22,5313/83 (iš viso/šiandien),54.694647,25.213594,5313/83,,'NoneType' object has no attribute 'find_all',"Karoliniškėse nuomojamas jaukus kambarys 3 atskirų kambarių. Kambaryje yra atskiras šaldytuvas. Butas tvarkingas, su visais baldais ir buitine technika. Vonia ir WC atskiri. Kituose kambariuose gyvena šeimininkė ir dirbantis vyras.
Išnuomojamas ilgam laikui. Vienkartinis agentūros mokestis 180 eurų.","Tualetas ir vonia atskirai, Internetas, Kabelinė televizija","Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Vonia","Šarvuotos durys, Kodinė laiptinės spyna",'NoneType' object has no attribute 'text',,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-pramones-g-geras-pasiulymas-gera-kaina-nuomojamas-4-1159028/,"Vilnius, Naujoji Vilnia, Pramonės g., 1 kambario buto nuoma",300.0,141,20 m²,300 €,1,5,5,1976,Mūrinis,"Elektra, centrinis kolektorinis",Įrengtas,www.aruodas.lt/4-1159028,2022-07-15,2022-10-09,,48,3118/44 (iš viso/šiandien),54.694177,25.442351,3118/44,,,"GERAS PASIŪLYMAS - GERA KAINA!!!
NUOMOJAMAS NAUJAS SUREMONTUOTAS 1K. BUTAS NAUJOJOJE VILNIOJE, Pramonės g.
Išnuomojamas JAUKUS 20 kv. m. vieno kambario butas.
Buto išplanavimas: kambarys kartu su virtuve, vonios kambarys kartu su WC.
Bute yra visi reikalingi baldai (šaldytuvas, viryklė, skalbimo mašina).
MAŽI ŠILDYMO KAŠTAI.
Name tvarkinga laiptinė, ramūs kaimynai.
BUTAS LAISVAS.
**************************************************
Skambinti galite Jums patogiu laiku. Nepavykus prisiskambinti, rašykite sms - perskambinsiu.
******************************************************************
Nekilnojamo turto agentūra OPPA.
www.oppa.lt","Aukštos lubos, Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Virtuvė sujungta su kambariu","Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Dušo kabina","Šarvuotos durys, Kodinė laiptinės spyna",'NoneType' object has no attribute 'text',,9.7 µg/m3,22.3 µg/m3,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-dariaus-gerbutaviciaus-g-isnuomojamas-tvarkingas-jaukus-ir-siltas-4-1126558/,"Vilnius, Karoliniškės, Dariaus Gerbutavičiaus g., kambario nuoma",160.0,10,18 m²,160 €,1,3,5,1975,Blokinis,Centrinis,Įrengtas,www.aruodas.lt/4-1126558,2022-07-05,2022-09-27,,23,3081/38 (iš viso/šiandien),54.692856,25.210373,3081/38,,'NoneType' object has no attribute 'find_all',"Išnuomojamas tvarkingas, jaukus ir šiltas kabarys dviejų kambarių bute. Kitame kambarije givena labai draugiška šeimininkė. Pageidaujama mergina arba moteris. Kambarys išnuomojamas ilgesniam laikui ir jeigu tiks, bus sudaroma nuomos sutartis ir taikomas vienkartinis tarpininkavimo mokestis.","Internetas, Kabelinė televizija","Skalbimo mašina, Šaldytuvas, Viryklė, Vonia","Šarvuotos durys, Kodinė laiptinės spyna",'NoneType' object has no attribute 'text',,,,,
